,last_name_x,last_name_y, first_name_x,player_id,pitch_hand,pitch_type,pitch_name_x,pitch_name_y,pitches,n_pitches,pitch_usage,release_speed,spin_rate,movement_inches,spin_eff%,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,diff_measured_inferred,diff2,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label,team_name_alt,bauer_units
706,Shoemaker,Shoemaker, Matt,533167,R,FS,Splitter,Splitter,354,333,33.3,85.2,1213,12.6,84,0.7753225752027447,0.8420569548084756,128.8540037869923,105.15591702525188,23.69808676174044,23.69808676174045,0.7,2,110,0.245,0.392,0.306,29.2,22.7,17.5,0.246,0.372,0.291,31.6,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M,MIN,14.237089201877934
707,Shreve,Shreve, Chasen,592741,L,SL,Slider,Slider,214,213,22.9,81.4,2246,8.7,42,0.3975261287236935,0.4161283630661692,66.12421730714523,35.600653021915775,30.52356428522945,30.52356428522945,-1.9,-4,50,0.149,0.277,0.211,31.6,22.0,19.3,0.198,0.346,0.259,33.3,-60,3,45,4,45,1,0,3:45,4:45,-1H 00M,PIT,27.59213759213759
708,Shreve,Shreve, Chasen,592741,L,FS,Splitter,Splitter,345,330,36.9,82.8,1026,11.3,93,0.7762907891994448,0.9267421974485798,241.90641557484813,258.882486608209,-16.976071033360853,16.97607103336089,0.1,0,94,0.203,0.329,0.313,32.5,27.7,17.2,0.2,0.302,0.294,34.0,45,10,0,9,15,0,45,10:00,9:15,+0H 45M,PIT,12.391304347826088
709,Shreve,Shreve, Chasen,592741,L,FF,4-Seamer,4-Seam Fastball,376,376,40.2,91.6,2316,19.2,96,0.9037254179051984,0.9611389717103184,216.59008473686083,210.3183362091235,6.271748527737344,6.271748527737336,-0.4,-2,91,0.26,0.481,0.35,13.6,8.8,9.8,0.233,0.443,0.337,26.4,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M,PIT,25.283842794759828
710,Sims,Sims, Lucas,608371,R,FF,4-Seamer,4-Seam Fastball,336,336,41.2,95.1,2581,19.8,90,0.8974353446283097,0.9015754474312174,149.83331255360463,153.38273640867192,-3.549423855067289,3.5494238550672854,-0.1,0,83,0.151,0.356,0.261,26.3,39.8,24.4,0.153,0.357,0.262,34.1,0,1,0,1,0,0,0,1:00,1:00, 0H 00M,CIN,27.139852786540484
711,Sims,Sims, Lucas,608371,R,SL,Slider,Slider,266,211,32.6,85.4,2929,8.7,35,0.3638763551819925,0.3539191703768232,291.6634576343844,284.27348936954525,7.389968264839126,7.389968264839115,-1.4,-4,64,0.207,0.362,0.263,44.0,35.9,27.1,0.161,0.228,0.199,29.7,-15,8,15,8,30,0,15,8:15,8:30,-0H 15M,CIN,34.29742388758782
712,Singer,Singer, Brady,663903,R,SL,Slider,Slider,873,864,38.2,85.4,2393,4.8,26,0.217310000310089,0.259535502245445,248.7095668426429,277.1102511208963,-28.40068427825338,28.40068427825342,0.4,3,271,0.241,0.382,0.311,29.1,25.5,22.2,0.246,0.388,0.303,35.2,60,9,45,8,45,1,0,9:45,8:45,+1H 00M,KC,28.021077283372364
713,Skubal,Skubal, Tarik,669373,L,FF,4-Seamer,4-Seam Fastball,1091,1087,42.8,94.3,2191,17.8,94,0.8564420741299205,0.9446894164743336,214.00620942196247,209.0915550371522,4.914654384810262,4.914654384810253,0.8,9,283,0.291,0.611,0.42,24.0,24.7,19.2,0.306,0.627,0.43,52.5,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M,DET,23.234358430540826
714,Skubal,Skubal, Tarik,669373,L,CH,Changeup,Changeup,308,306,12.1,82.1,1441,14.6,98,0.8110860570851518,0.9778067777606454,216.399162503222,219.2697462311608,-2.8705837279387936,2.870583727938805,-0.4,-1,53,0.176,0.294,0.22,50.0,39.6,25.9,0.19,0.265,0.216,43.3,0,10,45,10,45,0,0,10:45,10:45, 0H 00M,DET,17.551766138855054
715,Skubal,Skubal, Tarik,669373,L,SL,Slider,Slider,581,571,22.8,86.5,2061,4.0,27,0.1919718776816024,0.2733255907815806,179.24970519558957,140.73971289476896,38.50999230082061,38.50999230082062,-1.1,-6,153,0.204,0.327,0.248,29.1,33.3,22.6,0.207,0.34,0.247,35.1,-75,12,0,1,15,1,15,12:00,1:15,-1H 15M,DET,23.826589595375722
716,Smith,Smith, Will,519293,L,SL,Slider,Slider,444,442,41.1,82.2,2321,7.2,23,0.3209054396125532,0.2275856717464742,66.42490788508442,107.80633064092493,-41.38142275584049,41.38142275584047,-1.3,-6,115,0.124,0.314,0.232,49.4,47.0,30.2,0.095,0.186,0.176,21.6,75,3,45,2,30,1,15,3:45,2:30,+1H 15M,ATL,28.236009732360095
717,Smith,Smith, Caleb,592761,L,SL,Slider,Slider,612,607,29.6,84.8,2398,7.3,35,0.3328897835451551,0.3481669083543888,180.20615841849389,136.6603864819778,43.54577193651608,43.5457719365161,0.5,3,155,0.193,0.357,0.284,29.6,31.0,22.3,0.188,0.306,0.259,28.3,-90,12,0,1,30,1,30,12:00,1:30,-1H 30M,ARI,28.278301886792455
718,Smith,Smith, Caleb,592761,L,CH,Changeup,Changeup,304,304,14.7,82.1,2002,19.6,99,0.9471832443801076,0.9944602526103908,231.57675080436545,228.51571102177627,3.061039782589148,3.061039782589196,-1.0,-3,84,0.227,0.36,0.311,37.1,20.2,18.7,0.225,0.33,0.289,12.1,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M,ARI,24.384896467722292
719,Smith,Smith, Will,519293,L,FF,4-Seamer,4-Seam Fastball,510,510,47.3,92.8,2240,18.3,94,0.8766461111841246,0.936316092054552,210.0455496798366,203.73715233087404,6.308397348962558,6.308397348962564,-0.3,-2,151,0.25,0.469,0.361,18.4,21.2,22.1,0.266,0.473,0.366,52.0,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M,ATL,24.137931034482758
720,Smith,Smith, Joe,501925,R,SL,Slider,Slider,227,226,34.9,77.4,2188,17.9,57,0.7821345655784933,0.5674198803113869,262.67426241305907,240.38558431078349,22.288678102275583,22.2886781022756,2.5,6,54,0.271,0.479,0.342,20.2,18.5,15.6,0.189,0.313,0.248,25.0,-45,9,15,10,0,0,45,9:15,10:00,-0H 45M,SEA,28.2687338501292
721,Smith,Smith, Burch,572143,R,FF,4-Seamer,4-Seam Fastball,467,467,68.9,93.4,2277,18.1,91,0.8473590450877048,0.91064047484843,155.67164926155317,156.21735321163945,-0.5457039500862777,0.5457039500862864,-0.3,-1,125,0.291,0.444,0.341,21.4,16.0,16.4,0.288,0.478,0.348,41.2,0,12,45,12,45,0,0,12:45,12:45, 0H 00M,OAK,24.37901498929336
722,Smith,Smith, Drew,622098,R,FF,4-Seamer,4-Seam Fastball,343,343,56.2,95.0,2429,18.2,90,0.8362750987978621,0.90383406671677,153.1759852923699,156.85684120123074,-3.680855908860849,3.680855908860851,-2.9,-10,96,0.176,0.341,0.266,20.7,21.9,20.6,0.233,0.429,0.325,46.2,15,1,0,12,45,0,15,1:00,12:45,+0H 15M,NYM,25.568421052631578
723,Smith,Smith, Caleb,592761,L,FF,4-Seamer,4-Seam Fastball,995,992,48.1,91.4,2422,21.2,99,0.9969066536657925,0.988171993864031,216.9749487073883,214.71558951426144,2.259359193126869,2.259359193126833,0.5,4,226,0.234,0.446,0.366,21.7,21.2,18.1,0.233,0.451,0.362,36.5,0,10,45,10,45,0,0,10:45,10:45, 0H 00M,ARI,26.49890590809628
724,Smyly,Smyly, Drew,592767,L,FF,4-Seamer,4-Seam Fastball,998,995,46.7,92.1,2088,18.9,99,0.9315846688725824,0.992669988212132,209.5619430953721,202.14177693314863,7.420166162223467,7.4201661622234685,0.7,7,250,0.329,0.586,0.426,13.7,11.6,11.3,0.312,0.548,0.396,48.2,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M,ATL,22.671009771986974
725,Smyly,Smyly, Drew,592767,L,FC,Cutter,Cutter,243,242,11.4,87.6,1961,10.9,71,0.5420087479374105,0.7072645549263407,214.63628345963917,199.19188147193472,15.444401987704424,15.444401987704415,0.8,2,60,0.231,0.442,0.347,22.5,15.0,15.0,0.324,0.632,0.436,44.4,-30,10,45,11,15,0,30,10:45,11:15,-0H 30M,ATL,22.38584474885845
726,Snell,Snell, Blake,605483,L,FF,4-Seamer,4-Seam Fastball,1232,1226,52.5,95.1,2398,19.3,94,0.8953526205390623,0.9353441605284089,203.5002773018482,198.02357211581148,5.476705186036725,5.476705186036688,-0.7,-9,289,0.213,0.406,0.328,21.4,26.0,23.1,0.248,0.501,0.37,44.5,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M,SD,25.215562565720298
727,Snell,Snell, Blake,605483,L,SL,Slider,Slider,572,555,24.4,86.5,2416,5.3,27,0.2367506488929808,0.2670191787854772,123.28853599344762,86.14024792825323,37.14828806519439,37.14828806519441,-1.1,-6,147,0.153,0.26,0.23,46.4,44.2,29.0,0.177,0.31,0.259,36.8,-75,2,0,3,15,1,15,2:00,3:15,-1H 15M,SD,27.930635838150287
728,Soria,Soria, Joakim,465657,R,FF,4-Seamer,4-Seam Fastball,359,359,59.3,92.8,2337,17.9,88,0.85038771475371,0.8805072047276166,153.71102532431468,163.1444857294954,-9.43346040518074,9.433460405180725,1.3,5,74,0.318,0.591,0.418,18.9,13.5,14.1,0.309,0.531,0.393,39.3,30,1,0,12,30,0,30,1:00,12:30,+0H 30M,TOR,25.183189655172413
729,Soto,Soto, Gregory,642397,L,SL,Slider,Slider,425,419,37.6,88.3,2346,4.8,33,0.2188865045793306,0.3286808553694451,181.9466942516854,143.06918658044907,38.87750767123632,38.87750767123629,-2.6,-11,104,0.138,0.223,0.216,43.0,33.7,24.3,0.176,0.273,0.243,37.3,-75,12,0,1,15,1,15,12:00,1:15,-1H 15M,DET,26.568516421291054
730,Springs,Springs, Jeffrey,605488,L,FF,4-Seamer,4-Seam Fastball,315,315,41.9,93.4,2284,20.9,99,0.9686399207424098,0.9872537001681893,219.1503443773015,213.27459612928567,5.875748248015839,5.875748248015861,-0.3,-1,76,0.206,0.397,0.296,39.3,47.4,34.0,0.137,0.241,0.21,36.4,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M,TB,24.453961456102782
731,Springs,Springs, Jeffrey,605488,L,SL,Slider,Slider,227,224,30.2,82.9,2308,6.5,31,0.2832485783109105,0.3119809018271789,76.64365685445493,41.101047979080334,35.5426088753746,35.54260887537458,0.7,2,56,0.283,0.679,0.405,24.0,16.1,14.3,0.335,0.67,0.422,43.5,-75,3,30,4,45,1,15,3:30,4:45,-1H 15M,TB,27.84077201447527
732,Stammen,Stammen, Craig,489334,R,FC,Cutter,Cutter,289,288,22.1,89.1,2293,9.2,63,0.4205576789974381,0.6263602640520533,166.04835556704046,184.2993416196831,-18.250986052642645,18.25098605264265,-0.5,-1,68,0.156,0.25,0.219,31.5,29.4,23.5,0.222,0.356,0.275,38.6,45,12,30,11,45,0,45,12:30,11:45,+0H 45M,SD,25.735129068462403
733,Stanek,Stanek, Ryne,592773,R,FF,4-Seamer,4-Seam Fastball,696,688,59.7,97.6,2228,19.2,99,0.9213759921811622,0.990985716381007,146.35364560494654,145.97430604905057,0.3793395558959673,0.3793395558959553,-0.4,-3,181,0.228,0.389,0.342,26.1,19.3,18.4,0.239,0.469,0.364,47.8,-15,1,0,1,15,0,15,1:00,1:15,-0H 15M,HOU,22.82786885245902
734,Stanek,Stanek, Ryne,592773,R,FS,Splitter,Splitter,254,234,21.8,88.0,984,12.6,94,0.8965583909547806,0.9448524223642754,125.28169357524466,110.48226269994105,14.799430875303628,14.799430875303626,-2.0,-5,65,0.133,0.2,0.198,42.7,44.6,25.0,0.193,0.317,0.266,41.9,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M,HOU,11.181818181818182
735,Staumont,Staumont, Josh,622251,R,FF,4-Seamer,4-Seam Fastball,476,476,43.4,96.5,2261,18.2,95,0.8772413061048218,0.9471079512689708,168.1010981022095,170.26624435652195,-2.1651462543124467,2.1651462543124564,-0.9,-5,115,0.208,0.302,0.303,21.0,19.1,19.5,0.24,0.375,0.335,44.6,15,12,30,12,15,0,15,12:30,12:15,+0H 15M,KC,23.430051813471504
736,Steckenrider,Steckenrider, Drew,608716,R,FF,4-Seamer,4-Seam Fastball,664,660,65.9,94.0,2364,20.4,97,0.9322981472982836,0.971338368905976,150.37361180771325,153.52027113698722,-3.146659329273973,3.146659329273972,-1.8,-12,168,0.216,0.346,0.275,18.6,19.0,17.7,0.238,0.381,0.296,37.4,0,1,0,1,0,0,0,1:00,1:00, 0H 00M,SEA,25.148936170212767
737,Steele,Steele, Justin,657006,L,FF,4-Seamer,4-Seam Fastball,437,434,45.3,93.1,2495,15.0,71,0.6866507296830833,0.7095615010422296,202.57451368434732,187.315261546004,15.259252138343385,15.259252138343353,-0.5,-2,122,0.227,0.443,0.373,29.6,23.8,26.1,0.198,0.31,0.314,20.3,-30,11,15,11,45,0,30,11:15,11:45,-0H 30M,CHC,26.799140708915147
738,Stephan,Stephan, Trevor,663986,R,SL,Slider,Slider,389,386,32.1,83.8,2552,11.3,44,0.4866279432146507,0.4365254038638007,277.3413677556441,270.004975265133,7.336392490511116,7.336392490511131,0.4,2,91,0.188,0.463,0.331,35.2,30.8,19.2,0.184,0.374,0.29,30.8,-15,8,45,9,0,0,15,8:45,9:00,-0H 15M,CLE,30.45346062052506
739,Stephan,Stephan, Trevor,663986,R,FF,4-Seamer,4-Seam Fastball,723,721,59.8,96.2,2377,16.8,88,0.7895996465222224,0.8769803254963445,139.38957158642,146.33176221320812,-6.942190626788118,6.942190626788129,-0.5,-3,167,0.274,0.493,0.385,25.1,20.4,15.5,0.294,0.557,0.402,48.7,15,1,15,1,0,0,15,1:15,1:00,+0H 15M,CLE,24.70893970893971
740,Stephenson,Stephenson, Robert,596112,R,FF,4-Seamer,4-Seam Fastball,379,376,49.4,96.5,2522,19.5,98,0.967622921027528,0.9796484942900427,137.9186980137678,139.12145983108346,-1.2027618173156611,1.2027618173156631,0.7,3,100,0.307,0.534,0.407,16.8,14.0,15.7,0.278,0.477,0.358,40.8,15,1,30,1,15,0,15,1:30,1:15,+0H 15M,COL,26.134715025906736
741,Stratton,Stratton, Chris,608717,R,FF,4-Seamer,4-Seam Fastball,665,663,48.4,93.0,2610,15.9,71,0.7155243104820723,0.7099062970574277,159.07521454519633,162.64910961577823,-3.573895070581898,3.573895070581892,-1.1,-7,163,0.245,0.392,0.32,21.9,23.3,17.8,0.234,0.428,0.327,42.5,15,12,45,12,30,0,15,12:45,12:30,+0H 15M,PIT,28.06451612903226
742,Strickland,Strickland, Hunter,519326,R,SL,Slider,Slider,400,397,40.8,83.8,2769,11.0,47,0.4611710618887752,0.4710285741638627,285.72138338941045,281.9619172993199,3.759466090090541,3.759466090090556,-1.3,-5,77,0.197,0.38,0.279,37.7,32.5,20.8,0.197,0.403,0.286,32.6,0,8,30,8,30,0,0,8:30,8:30, 0H 00M,MIL,33.04295942720764
743,Strickland,Strickland, Hunter,519326,R,FF,4-Seamer,4-Seam Fastball,503,503,51.3,94.9,2365,13.9,77,0.6483802318442226,0.7701975082488794,150.5921010768513,165.4606116409522,-14.868510564100916,14.868510564100918,-1.2,-6,138,0.225,0.383,0.316,23.0,22.5,18.5,0.215,0.383,0.304,28.6,30,1,0,12,30,0,30,1:00,12:30,+0H 30M,MIL,24.920969441517386
744,Stripling,Stripling, Ross,548389,R,FF,4-Seamer,4-Seam Fastball,859,853,50.9,91.9,2179,18.3,94,0.8692090992788701,0.9373680042493904,160.72442788788766,165.5837430395841,-4.85931515169645,4.859315151696421,0.5,4,209,0.263,0.579,0.389,22.3,23.9,20.4,0.272,0.581,0.384,48.6,15,12,45,12,30,0,15,12:45,12:30,+0H 15M,TOR,23.710554951033732
745,Stripling,Stripling, Ross,548389,R,CH,Changeup,Changeup,258,257,15.3,83.1,1677,14.4,91,0.7371917318131159,0.9129561484255124,139.3658511958215,132.0253569269179,7.340494268903598,7.340494268903581,-2.2,-6,77,0.125,0.25,0.193,33.6,28.6,20.4,0.214,0.347,0.269,30.0,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M,TOR,20.180505415162457
746,Stripling,Stripling, Ross,548389,R,SL,Slider,Slider,310,310,18.4,87.1,2342,7.2,41,0.3211641339886378,0.4101022838621365,197.73567019235668,220.6348075098608,-22.89913731750414,22.899137317504167,1.5,5,95,0.306,0.506,0.379,22.6,16.8,16.8,0.283,0.419,0.357,45.1,45,11,30,10,45,0,45,11:30,10:45,+0H 45M,TOR,26.8886337543054
747,Stroman,Stroman, Marcus,573186,R,FC,Cutter,Cutter,423,414,15.4,89.9,2593,5.6,29,0.2464453925619529,0.2892281478441996,179.5115810618175,213.8609230490817,-34.34934198726421,34.34934198726421,-1.2,-5,130,0.229,0.322,0.272,26.8,21.5,22.0,0.266,0.396,0.314,30.4,75,12,0,10,45,1,15,12:00,10:45,+1H 15M,NYM,28.843159065628473
748,Stroman,Stroman, Marcus,573186,R,FS,Splitter,Splitter,443,379,16.2,86.0,1637,13.2,82,0.7047840651378626,0.8219145544295478,124.67072340736622,91.78556923697823,32.88515417038799,32.88515417038799,-0.4,-2,124,0.209,0.33,0.25,33.9,25.0,21.2,0.231,0.375,0.282,36.0,-75,1,45,3,0,1,15,1:45,3:00,-1H 15M,NYM,19.03488372093023
749,Stroman,Stroman, Marcus,573186,R,SL,Slider,Slider,624,603,22.8,85.0,2683,12.3,53,0.5164482018197856,0.5290898860261961,302.5841842144956,270.34135686407524,32.242827350420384,32.24282735042037,-1.0,-6,162,0.184,0.309,0.244,37.0,32.1,22.2,0.207,0.357,0.265,42.2,-60,8,0,9,0,1,0,8:00,9:00,-1H 00M,NYM,31.564705882352943
750,Suarez,Suarez, José,660761,L,CH,Changeup,Changeup,466,448,28.2,82.3,1591,11.0,82,0.5760066674222211,0.816196344671206,237.2003314439377,227.52683337296477,9.673498070972954,9.673498070972904,-2.9,-14,138,0.145,0.206,0.184,38.2,29.0,20.8,0.205,0.302,0.239,29.3,-30,10,0,10,30,0,30,10:00,10:30,-0H 30M,LAA,19.331713244228432
751,Suarez,Suarez, José,660761,L,FF,4-Seamer,4-Seam Fastball,656,644,39.8,92.9,2190,17.1,90,0.8116068446473563,0.902536706318168,223.2133167191746,213.80085738374757,9.41245933542706,9.412459335427076,0.6,4,151,0.303,0.553,0.395,18.2,16.6,13.9,0.328,0.537,0.409,42.6,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M,LAA,23.57373519913886
752,Suero,Suero, Wander,593833,R,FC,Cutter,Cutter,573,569,75.3,92.0,2522,13.2,60,0.5933648037011736,0.6001220436098932,168.32972380662338,188.2025910014453,-19.872867194821964,19.87286719482197,1.2,7,131,0.256,0.53,0.371,24.4,24.4,18.4,0.26,0.491,0.353,44.2,45,12,30,11,45,0,45,12:30,11:45,+0H 45M,WSH,27.41304347826087
753,Sulser,Sulser, Cole,642121,R,CH,Changeup,Changeup,355,338,33.2,83.9,1588,14.9,82,0.7879262517228567,0.8245637164137092,137.7619332790484,107.41298505080869,30.34894822823972,30.34894822823972,-3.1,-11,124,0.125,0.179,0.177,34.1,33.9,24.0,0.179,0.251,0.227,25.0,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M,BAL,18.927294398092968
754,Sulser,Sulser, Cole,642121,R,FF,4-Seamer,4-Seam Fastball,547,545,51.1,93.2,2289,19.8,97,0.9198569597299266,0.9729649389691308,150.89079684794763,153.78179198244072,-2.890995134493096,2.890995134493102,0.2,1,98,0.279,0.5,0.376,28.7,26.5,18.2,0.227,0.454,0.335,58.3,15,1,0,12,45,0,15,1:00,12:45,+0H 15M,BAL,24.56008583690987
755,Suter,Suter, Brent,608718,L,FF,4-Seamer,4-Seam Fastball,886,849,72.6,87.3,2165,11.6,65,0.5507658243859721,0.6516998437683194,183.62777422314477,159.32324569963316,24.30452852351158,24.304528523511568,-1.4,-12,240,0.256,0.395,0.314,20.3,23.3,21.5,0.245,0.384,0.297,36.1,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M,MIL,24.79954180985109
756,Suárez,Suárez, Ranger,624133,L,CH,Changeup,Changeup,391,388,24.2,85.1,1493,16.8,94,0.927702340409042,0.9411171839392212,234.0669395559776,252.2998811762162,-18.23294162023859,18.232941620238577,-1.2,-5,116,0.2,0.324,0.268,39.8,31.9,24.3,0.209,0.32,0.262,30.0,45,10,15,9,30,0,45,10:15,9:30,+0H 45M,PHI,17.54406580493537
757,Suárez,Suárez, Ranger,624133,L,FF,4-Seamer,4-Seam Fastball,363,363,22.5,93.7,1933,13.8,85,0.7001611225329989,0.8484875586468749,222.9186102871507,214.17858842699889,8.740021860151813,8.740021860151797,-2.3,-8,83,0.176,0.216,0.24,22.9,14.5,11.7,0.208,0.267,0.26,25.8,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M,PHI,20.629669156883672
758,Swanson,Swanson, Erik,657024,R,FF,4-Seamer,4-Seam Fastball,338,334,59.9,94.7,2300,20.5,99,0.9580570898357004,0.9884252944677008,152.9751328513222,154.30469393322042,-1.3295610818982198,1.3295610818982262,-0.5,-2,79,0.25,0.5,0.352,27.2,22.8,18.0,0.23,0.447,0.312,38.2,15,1,0,12,45,0,15,1:00,12:45,+0H 15M,SEA,24.287222808870116
759,Sánchez,Sánchez, Miguel,667376,R,CH,Changeup,Changeup,241,228,51.3,89.1,1612,11.4,80,0.632136684172794,0.8022970196884596,129.06510220666527,95.43932949436048,33.625772712304794,33.62577271230481,-0.9,-2,67,0.197,0.246,0.246,29.1,26.9,20.7,0.208,0.269,0.256,34.1,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M,MIL,18.09203142536476
760,Taillon,Taillon, Jameson,592791,R,FF,4-Seamer,4-Seam Fastball,1171,1170,49.4,93.9,2419,17.7,84,0.8089830150550331,0.8377332152425109,159.0287893995119,168.66648770764294,-9.637698308131036,9.63769830813101,-0.5,-5,305,0.2,0.4,0.298,28.0,28.9,21.7,0.204,0.407,0.296,47.4,15,12,45,12,30,0,15,12:45,12:30,+0H 15M,NYY,25.761448349307773
761,Taillon,Taillon, Jameson,592791,R,SL,Slider,Slider,474,473,20.0,86.9,2519,8.2,41,0.356173338844112,0.407724569989615,202.94613267921224,230.4609081705005,-27.51477549128822,27.514775491288187,-0.4,-2,115,0.306,0.514,0.36,23.4,9.6,11.0,0.273,0.44,0.317,32.7,60,11,15,10,15,1,0,11:15,10:15,+1H 00M,NYY,28.987341772151897
762,Tate,Tate, Dillon,622253,R,SL,Slider,Slider,246,246,23.6,85.8,2399,4.6,26,0.204260252013354,0.2618697061112757,225.72026238936093,238.21174094411245,-12.491478554751524,12.491478554751536,-1.1,-3,64,0.197,0.328,0.224,33.9,28.1,22.5,0.212,0.325,0.261,26.7,30,10,30,10,0,0,30,10:30,10:00,+0H 30M,BAL,27.96037296037296
763,Taylor,Taylor, Josh,657031,L,FF,4-Seamer,4-Seam Fastball,292,285,36.9,94.6,2251,15.9,82,0.7442397853246455,0.8159063821420075,208.0291258829677,193.64719429655585,14.381931586411838,14.381931586411842,1.3,4,77,0.339,0.468,0.419,21.3,19.5,20.0,0.342,0.544,0.44,44.7,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M,BOS,23.79492600422833
764,Taylor,Taylor, Blake,642130,L,FF,4-Seamer,4-Seam Fastball,542,540,72.5,93.1,2320,15.4,73,0.7125313354858862,0.7307782475003995,183.44581883040837,167.8845520289119,15.56126680149643,15.561266801496435,-1.5,-8,132,0.216,0.288,0.304,25.4,25.0,24.1,0.185,0.259,0.265,23.8,-30,12,0,12,30,0,30,12:00,12:30,-0H 30M,HOU,24.919441460794847
765,Taylor,Taylor, Blake,642130,L,SL,Slider,Slider,206,206,27.5,82.6,2271,8.7,46,0.3850643583230045,0.4580817395869033,81.93894743491633,67.95626153959056,13.982685895325773,13.982685895325789,1.7,4,54,0.269,0.635,0.374,22.4,14.8,11.8,0.242,0.568,0.337,37.8,-30,3,15,3,45,0,30,3:15,3:45,-0H 30M,HOU,27.493946731234868
766,Taylor,Taylor, Josh,657031,L,SL,Slider,Slider,365,361,46.1,87.3,2286,7.0,31,0.3143483313679154,0.3097166799936681,140.1245274103933,118.2610986990799,21.863428711313414,21.863428711313407,-3.4,-12,109,0.175,0.223,0.203,47.3,40.4,32.1,0.198,0.292,0.236,47.5,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M,BOS,26.185567010309278
767,Tepera,Tepera, Ryan,572193,R,SL,Slider,Slider,426,421,44.9,86.5,2352,5.6,35,0.2526279375324055,0.3526126831249146,190.76501772733664,235.59098171292197,-44.8259639855853,44.82596398558528,-1.7,-7,119,0.132,0.264,0.221,50.6,44.5,31.5,0.145,0.25,0.23,33.9,90,11,45,10,15,1,30,11:45,10:15,+1H 30M,CWS,27.190751445086704
768,Tepera,Tepera, Ryan,572193,R,FF,4-Seamer,4-Seam Fastball,315,315,33.2,93.3,2243,18.3,95,0.8714476991334478,0.946386387292152,145.89045860484993,153.419296981503,-7.528838376653084,7.528838376653062,-2.6,-8,63,0.179,0.25,0.257,18.2,20.6,19.1,0.171,0.291,0.252,32.6,15,1,15,1,0,0,15,1:15,1:00,+0H 15M,CWS,24.040728831725616
769,Thielbar,Thielbar, Caleb,573204,L,SL,Slider,Slider,380,370,34.4,80.2,2383,15.3,38,0.6661614879264163,0.380983567870604,72.76418103929885,89.01685128646123,-16.252670247162385,16.252670247162385,-0.7,-3,82,0.169,0.296,0.251,25.8,23.2,16.0,0.219,0.344,0.289,13.0,30,3,30,3,0,0,30,3:30,3:00,+0H 30M,MIN,29.713216957605983
770,Thielbar,Thielbar, Caleb,573204,L,FF,4-Seamer,4-Seam Fastball,542,541,49.0,91.3,2309,19.0,91,0.8832801954607942,0.9058139619662392,196.22055436821907,188.565317843076,7.655236525143096,7.655236525143114,-2.2,-12,134,0.227,0.403,0.3,21.7,27.6,19.7,0.225,0.487,0.328,57.0,-15,11,30,11,45,0,15,11:30,11:45,-0H 15M,MIN,25.290251916757942
771,Thompson,Thompson, Zach,605507,R,FC,Cutter,Cutter,419,419,35.1,87.1,2545,6.1,29,0.2661941374867298,0.2944618155888167,187.80828112102253,223.21252344306416,-35.404242322041625,35.40424232204164,-2.7,-11,113,0.186,0.284,0.236,21.3,17.7,21.1,0.216,0.336,0.269,31.4,75,11,45,10,30,1,15,11:45,10:30,+1H 15M,MIA,29.21928817451206
772,Thompson,Thompson, Keegan,624522,R,FF,4-Seamer,4-Seam Fastball,459,459,47.5,93.9,2364,16.2,83,0.7588596662173148,0.8318408067058417,156.89232615042772,156.96215966985682,-0.0698335194290962,0.0698335194291081,-0.8,-4,106,0.274,0.452,0.394,16.8,15.1,16.3,0.278,0.474,0.393,41.4,0,12,45,12,45,0,0,12:45,12:45, 0H 00M,CHC,25.175718849840255
773,Thompson,Thompson, Zach,605507,R,FF,4-Seamer,4-Seam Fastball,326,326,27.3,92.2,2407,14.6,75,0.6671059759564084,0.7478987168346429,152.05321090699576,169.73957856441376,-17.686367657418003,17.68636765741801,1.4,4,90,0.311,0.595,0.448,24.8,16.7,14.2,0.257,0.505,0.388,39.0,45,1,0,12,15,0,45,1:00,12:15,+0H 45M,MIA,26.10629067245119
