,player_name,p_throws,pitch_type,FF_count,SI_count,FC_count,velo,pfx_x,pfx_z,arm_angle,release_extension,RV,RV/100,xRV,xRV/100,CU_count,SL_count,KC_count,CH_count,FS_count
2819,"Brubaker, JT",R,CH,0.0,0.0,0.0,87.2,15.64,7.76,40.2,6.02,10.579,8.6,7.563000000000001,6.15,0.0,0.0,0.0,123.0,0.0
2820,"Buehler, Walker",R,CH,0.0,0.0,0.0,91.5,13.02,5.36,25.2,6.32,-6.582000000000001,-4.36,1.389,0.9200000000000002,0.0,0.0,0.0,151.0,0.0
2821,"Bukauskas, J.B.",R,CH,0.0,0.0,0.0,88.9,15.81,-0.5,34.5,5.39,2.798,9.03,1.692,5.46,0.0,0.0,0.0,31.0,0.0
2822,"Bundy, Dylan",R,CH,0.0,0.0,0.0,83.2,12.27,8.25,35.6,6.07,12.776,6.32,8.697,4.31,0.0,0.0,0.0,202.0,0.0
2823,"Burdi, Zack",R,CH,0.0,0.0,0.0,90.3,17.51,8.21,28.5,6.08,-0.24899999999999975,-0.8,-0.8400000000000001,-2.71,0.0,0.0,0.0,31.0,0.0
2824,"Burnes, Corbin",R,CH,0.0,0.0,0.0,90.7,13.9,7.37,18.8,6.49,-3.1230000000000007,-1.25,0.397,0.16,0.0,0.0,0.0,250.0,0.0
2825,"Burns, Andy",R,CH,0.0,0.0,0.0,77.1,9.31,15.88,42.9,5.88,0.4899999999999998,3.5,1.796,12.83,0.0,0.0,0.0,14.0,0.0
2826,"Burrows, Beau",R,CH,0.0,0.0,0.0,85.2,12.1,13.2,31.0,5.49,1.41,4.86,2.021,6.97,0.0,0.0,0.0,29.0,0.0
2827,"Báez, Pedro",R,CH,0.0,0.0,0.0,83.2,12.14,12.97,4.8,6.06,-0.6750000000000002,-1.88,1.745,4.85,0.0,0.0,0.0,36.0,0.0
2828,"Cabrera, Edward",R,CH,0.0,0.0,0.0,92.1,15.91,8.71,30.3,6.64,9.318,8.25,6.366,5.63,0.0,0.0,0.0,113.0,0.0
2829,"Cahill, Trevor",R,CH,0.0,0.0,0.0,82.3,13.85,0.86,33.5,6.1,6.907999999999999,4.34,9.587,6.03,0.0,0.0,0.0,159.0,0.0
2830,"Campbell, Paul",R,CH,0.0,0.0,0.0,86.0,14.69,4.63,35.6,5.83,0.49099999999999994,1.75,1.18,4.21,0.0,0.0,0.0,28.0,0.0
2831,"Canning, Griffin",R,CH,0.0,0.0,0.0,89.1,17.93,8.1,32.2,5.69,8.589,3.82,10.171,4.52,0.0,0.0,0.0,225.0,0.0
2832,"Carlton, Drew",R,CH,0.0,0.0,0.0,84.4,15.48,5.29,36.6,5.79,0.40099999999999997,4.01,0.677,6.769999999999999,0.0,0.0,0.0,10.0,0.0
2833,"Carpenter, Matt",R,CH,0.0,0.0,0.0,57.4,12.12,15.66,31.9,5.04,1.229,6.47,2.455,12.92,0.0,0.0,0.0,19.0,0.0
2834,"Carrasco, Carlos",R,CH,0.0,0.0,0.0,87.3,7.63,0.64,26.0,6.47,6.446,2.94,3.6399999999999997,1.66,0.0,0.0,0.0,219.0,0.0
2835,"Castellani, Ryan",R,CH,0.0,0.0,0.0,84.2,14.76,6.39,34.8,6.6,0.719,17.97,0.189,4.72,0.0,0.0,0.0,4.0,0.0
2836,"Castellanos, Humberto",R,CH,0.0,0.0,0.0,84.1,13.47,5.09,33.2,5.84,6.346,8.35,7.2589999999999995,9.55,0.0,0.0,0.0,76.0,0.0
2837,"Castillo, Luis",R,CH,0.0,0.0,0.0,88.3,16.77,0.94,47.6,5.57,-1.9780000000000009,-0.21,2.673,0.28,0.0,0.0,0.0,952.0,0.0
2838,"Castro, Anthony",R,CH,0.0,0.0,0.0,89.3,5.14,7.52,49.3,6.87,-0.063,-1.05,0.10800000000000003,1.8,0.0,0.0,0.0,6.0,0.0
2839,"Castro, Miguel",R,CH,0.0,0.0,0.0,92.1,18.96,2.07,46.1,6.75,1.982,0.73,12.91,4.78,0.0,0.0,0.0,270.0,0.0
2840,"Cease, Dylan",R,CH,0.0,0.0,0.0,78.1,7.34,15.48,26.7,6.27,-3.7730000000000006,-1.72,5.739999999999999,2.6199999999999997,0.0,0.0,0.0,219.0,0.0
2841,"Cessa, Luis",R,CH,0.0,0.0,0.0,87.8,13.23,4.66,18.5,5.78,1.495,1.3500000000000003,1.609,1.45,0.0,0.0,0.0,111.0,0.0
2842,"Chacín, Jhoulys",R,CH,0.0,0.0,0.0,84.6,7.02,6.75,23.7,5.94,0.06999999999999992,0.2,-0.289,-0.83,0.0,0.0,0.0,35.0,0.0
2843,"Chatwood, Tyler",R,CH,0.0,0.0,0.0,87.3,11.25,7.19,27.6,6.26,-1.454,-6.92,-0.353,-1.6800000000000002,0.0,0.0,0.0,21.0,0.0
2844,"Chavez, Jesse",R,CH,0.0,0.0,0.0,84.6,15.92,2.83,30.1,6.27,-1.4420000000000002,-2.77,-0.5710000000000001,-1.1,0.0,0.0,0.0,52.0,0.0
2845,"Cishek, Steve",R,CH,0.0,0.0,0.0,82.3,17.24,-0.52,58.6,7.67,1.18,39.33,1.125,37.5,0.0,0.0,0.0,3.0,0.0
2846,"Cisnero, José",R,CH,0.0,0.0,0.0,90.8,16.65,7.32,30.0,6.12,4.141,6.47,4.696,7.34,0.0,0.0,0.0,64.0,0.0
2847,"Civale, Aaron",R,FS,0.0,0.0,0.0,85.6,9.75,6.0,17.1,5.76,4.838,1.85,4.08,1.56,0.0,0.0,0.0,0.0,262.0
2848,"Clarke, Taylor",R,CH,0.0,0.0,0.0,89.3,14.62,5.85,27.4,6.09,1.47,1.25,3.78,3.2,0.0,0.0,0.0,118.0,0.0
2849,"Clippard, Tyler",R,CH,0.0,0.0,0.0,79.1,9.37,11.32,27.74,6.14,14.666,10.4,11.078,7.86,0.0,0.0,0.0,141.0,0.0
2850,"Clippard, Tyler",R,FS,0.0,0.0,0.0,79.1,9.37,11.32,27.74,6.14,-3.0750000000000006,-5.129999999999999,0.632,1.05,0.0,0.0,0.0,0.0,60.0
2851,"Cobb, Alex",R,FS,0.0,0.0,0.0,87.5,13.84,3.54,35.4,5.81,5.033999999999999,0.86,3.5680000000000005,0.61,0.0,0.0,0.0,0.0,583.0
2852,"Cody, Kyle",R,CH,0.0,0.0,0.0,85.6,13.69,11.72,17.3,6.34,-1.191,-3.97,-0.15100000000000005,-0.5,0.0,0.0,0.0,30.0,0.0
2853,"Cole, A.J.",R,CH,0.0,0.0,0.0,87.6,16.14,11.46,26.4,6.38,-0.17099999999999999,-4.27,-0.148,-3.7,0.0,0.0,0.0,4.0,0.0
2854,"Cole, Gerrit",R,CH,0.0,0.0,0.0,89.8,15.82,9.99,36.4,6.69,8.45,2.01,13.362,3.18,0.0,0.0,0.0,420.0,0.0
2855,"Contreras, Roansy",R,CH,0.0,0.0,0.0,90.8,17.16,11.28,24.8,6.5,0.001,0.1,-0.01,-1.0,0.0,0.0,0.0,1.0,0.0
2856,"Coonrod, Sam",R,CH,0.0,0.0,0.0,90.4,14.18,1.95,31.7,6.39,-2.3390000000000004,-4.03,0.37099999999999994,0.6399999999999999,0.0,0.0,0.0,58.0,0.0
2857,"Cotton, Jharel",R,CH,0.0,0.0,0.0,80.0,13.12,8.04,20.8,5.2,-3.7079999999999997,-2.26,2.499,1.52,0.0,0.0,0.0,164.0,0.0
2858,"Cousins, Jake",R,CH,0.0,0.0,0.0,88.2,16.86,2.6,54.2,7.01,1.903,23.79,0.76,9.5,0.0,0.0,0.0,8.0,0.0
2859,"Crawford, Kutter",R,CH,0.0,0.0,0.0,85.1,7.2,11.88,38.1,6.6,-0.203,-20.3,-0.139,-13.9,0.0,0.0,0.0,1.0,0.0
2860,"Crichton, Stefan",R,CH,0.0,0.0,0.0,87.0,13.89,7.56,45.7,6.24,0.7769999999999999,4.86,0.434,2.71,0.0,0.0,0.0,16.0,0.0
2861,"Crick, Kyle",R,CH,0.0,0.0,0.0,86.6,11.82,3.9,32.0,6.15,0.14,7.0,0.06999999999999999,3.5,0.0,0.0,0.0,2.0,0.0
2862,"Crismatt, Nabil",R,CH,0.0,0.0,0.0,82.3,13.88,1.53,41.7,7.07,33.707,4.92,38.497,5.62,0.0,0.0,0.0,685.0,0.0
2863,"Criswell, Cooper",R,CH,0.0,0.0,0.0,83.2,15.77,-1.01,29.4,6.61,0.499,7.13,0.43499999999999994,6.21,0.0,0.0,0.0,7.0,0.0
2864,"Crouse, Hans",R,CH,0.0,0.0,0.0,84.8,15.02,8.27,26.6,5.43,2.3859999999999997,11.36,0.35100000000000003,1.67,0.0,0.0,0.0,21.0,0.0
2865,"Crowe, Wil",R,CH,0.0,0.0,0.0,85.0,9.76,5.06,35.7,6.5,14.173,3.62,9.413,2.4,0.0,0.0,0.0,392.0,0.0
2866,"Cueto, Johnny",R,CH,0.0,0.0,0.0,82.7,11.73,4.03,42.4,5.82,9.414,2.13,7.304999999999999,1.66,0.0,0.0,0.0,441.0,0.0
2867,"Curtiss, John",R,CH,0.0,0.0,0.0,90.7,10.08,18.72,38.9,6.5,-0.016,-1.6,-0.008,-0.8,0.0,0.0,0.0,1.0,0.0
2868,"Darvish, Yu",R,CH,0.0,0.0,0.0,88.9,7.95,6.92,26.71,6.36,-0.17,-17.0,-0.128,-12.8,0.0,0.0,0.0,1.0,0.0
2869,"Darvish, Yu",R,FS,0.0,0.0,0.0,88.9,7.95,6.92,26.71,6.36,-5.195000000000001,-3.9700000000000006,-3.5300000000000002,-2.69,0.0,0.0,0.0,0.0,131.0
2870,"Davies, Zach",R,CH,0.0,0.0,0.0,78.5,13.72,7.93,34.0,6.18,32.518,3.84,27.18,3.21,0.0,0.0,0.0,847.0,0.0
2871,"Davis, Wade",R,CH,0.0,0.0,0.0,84.4,9.31,10.7,28.3,6.39,-0.935,-7.79,-0.07799999999999999,-0.65,0.0,0.0,0.0,12.0,0.0
2872,"De Jong, Chase",R,CH,0.0,0.0,0.0,86.3,12.61,9.93,27.2,5.96,3.468,9.37,3.285,8.88,0.0,0.0,0.0,37.0,0.0
2873,"De León, José",R,CH,0.0,0.0,0.0,84.3,16.28,3.84,38.9,6.61,9.762,12.52,7.08,9.08,0.0,0.0,0.0,78.0,0.0
2874,"De Los Santos, Enyel",R,CH,0.0,0.0,0.0,87.4,16.13,9.22,40.9,6.03,-1.562,-2.03,0.3420000000000001,0.44000000000000006,0.0,0.0,0.0,77.0,0.0
2875,"DeSclafani, Anthony",R,CH,0.0,0.0,0.0,88.2,15.71,4.93,35.6,6.62,10.34,3.8400000000000003,12.29,4.57,0.0,0.0,0.0,269.0,0.0
2876,"Devenski, Chris",R,CH,0.0,0.0,0.0,80.1,15.06,4.49,3.0,6.17,-0.8040000000000003,-1.13,1.3549999999999998,1.9099999999999997,0.0,0.0,0.0,71.0,0.0
2877,"Diaz, Miguel",R,CH,0.0,0.0,0.0,86.0,17.34,3.42,17.8,5.7,7.248000000000001,2.01,18.605,5.15,0.0,0.0,0.0,361.0,0.0
2878,"Dickson, Brandon",R,CH,0.0,0.0,0.0,84.4,13.68,12.6,37.1,7.4,-0.016,-1.6,-0.026,-2.6,0.0,0.0,0.0,1.0,0.0
2879,"Diplán, Marcos",R,CH,0.0,0.0,0.0,86.0,6.64,9.71,24.7,7.02,0.8900000000000001,1.65,1.729,3.2,0.0,0.0,0.0,54.0,0.0
2880,"Dobnak, Randy",R,CH,0.0,0.0,0.0,84.5,16.93,4.94,38.1,5.76,5.336999999999999,9.53,4.337,7.74,0.0,0.0,0.0,56.0,0.0
2881,"Dolis, Rafael",R,FS,0.0,0.0,0.0,86.8,10.41,7.63,15.5,6.06,-1.035,-1.44,-0.15200000000000005,-0.21,0.0,0.0,0.0,0.0,72.0
2882,"Drury, Brandon",R,CH,0.0,0.0,0.0,79.0,10.2,13.53,55.3,5.43,1.325,18.93,1.5779999999999998,22.54,0.0,0.0,0.0,7.0,0.0
2883,"Dugger, Robert",R,CH,0.0,0.0,0.0,82.6,13.11,7.88,39.9,6.15,1.97,10.94,1.451,8.06,0.0,0.0,0.0,18.0,0.0
2884,"Dunn, Justin",R,CH,0.0,0.0,0.0,89.5,13.93,12.47,24.1,6.53,0.5469999999999999,4.97,0.383,3.48,0.0,0.0,0.0,11.0,0.0
2885,"Dunning, Dane",R,CH,0.0,0.0,0.0,84.5,17.41,6.28,38.5,6.46,12.902,5.18,9.812999999999999,3.94,0.0,0.0,0.0,249.0,0.0
2886,"Duplantier, Jon",R,CH,0.0,0.0,0.0,83.8,15.75,5.54,26.7,7.16,-0.24900000000000005,-1.9200000000000002,0.241,1.85,0.0,0.0,0.0,13.0,0.0
2887,"Díaz, Yennsy",R,CH,0.0,0.0,0.0,89.9,14.41,7.71,48.4,6.07,6.97,5.53,8.495,6.74,0.0,0.0,0.0,126.0,0.0
2888,"Effross, Scott",R,CH,0.0,0.0,0.0,83.0,14.21,-7.25,68.0,6.06,1.921,8.73,2.479,11.27,0.0,0.0,0.0,22.0,0.0
2889,"Eflin, Zach",R,CH,0.0,0.0,0.0,85.3,14.48,6.86,40.9,6.85,12.244999999999997,7.04,7.856999999999999,4.52,0.0,0.0,0.0,174.0,0.0
2890,"Eickhoff, Jerad",R,CH,0.0,0.0,0.0,84.0,11.22,8.54,33.3,6.43,1.316,5.0600000000000005,0.7579999999999999,2.92,0.0,0.0,0.0,26.0,0.0
2891,"Elledge, Seth",R,CH,0.0,0.0,0.0,84.5,15.0,9.42,44.2,6.55,-0.032,-1.6,-0.066,-3.3,0.0,0.0,0.0,2.0,0.0
2892,"Ellis, Chris",R,CH,0.0,0.0,0.0,87.4,16.58,6.92,25.7,6.42,0.5829999999999999,1.42,0.621,1.51,0.0,0.0,0.0,41.0,0.0
2893,"Eovaldi, Nathan",R,FS,0.0,0.0,0.0,87.9,11.02,1.64,36.2,6.71,-6.205000000000002,-1.6800000000000002,1.429,0.39,0.0,0.0,0.0,0.0,370.0
2894,"Eshelman, Thomas",R,CH,0.0,0.0,0.0,81.3,13.87,7.99,16.5,6.3,-0.7100000000000002,-1.13,1.406,2.23,0.0,0.0,0.0,63.0,0.0
2895,"Espinal, Raynel",R,CH,0.0,0.0,0.0,86.3,18.17,3.83,41.2,6.56,-0.399,-4.43,-0.145,-1.61,0.0,0.0,0.0,9.0,0.0
2896,"Espino, Paolo",R,CH,0.0,0.0,0.0,83.7,12.0,4.79,33.4,6.47,8.156,11.33,3.696,5.13,0.0,0.0,0.0,72.0,0.0
2897,"Estévez, Carlos",R,CH,0.0,0.0,0.0,88.7,11.69,5.65,38.4,6.4,6.207,3.2,7.043,3.6300000000000003,0.0,0.0,0.0,194.0,0.0
2898,"Familia, Jeurys",R,FS,0.0,0.0,0.0,92.0,15.07,4.31,27.0,5.7,-0.031000000000000246,-0.09,1.381,4.18,0.0,0.0,0.0,0.0,33.0
2899,"Faria, Jake",R,FS,0.0,0.0,0.0,82.4,9.97,3.91,31.8,6.29,-5.862,-4.47,0.17799999999999985,0.14,0.0,0.0,0.0,0.0,131.0
2900,"Farmer, Buck",R,CH,0.0,0.0,0.0,87.7,14.93,3.37,24.5,5.93,5.2299999999999995,2.8300000000000005,3.4680000000000004,1.8700000000000003,0.0,0.0,0.0,185.0,0.0
2901,"Farrell, Luke",R,CH,0.0,0.0,0.0,83.6,10.84,11.04,26.1,6.28,-0.726,-9.07,-0.258,-3.22,0.0,0.0,0.0,8.0,0.0
2902,"Fedde, Erick",R,CH,0.0,0.0,0.0,87.7,14.55,1.56,34.6,6.6,-1.7590000000000001,-0.72,-1.202,-0.49,0.0,0.0,0.0,245.0,0.0
2903,"Feliz, Michael",R,CH,0.0,0.0,0.0,86.1,12.27,13.15,29.5,6.74,2.101,7.5,2.099,7.5,0.0,0.0,0.0,28.0,0.0
2904,"Feliz, Neftalí",R,CH,0.0,0.0,0.0,86.9,14.91,9.04,27.8,6.4,1.516,18.95,0.573,7.16,0.0,0.0,0.0,8.0,0.0
2905,"Feltner, Ryan",R,CH,0.0,0.0,0.0,82.4,6.27,4.93,36.8,6.44,-1.104,-10.04,-0.41600000000000004,-3.78,0.0,0.0,0.0,11.0,0.0
2906,"Fernández, Julian",R,CH,0.0,0.0,0.0,89.3,5.75,8.77,39.5,6.77,2.512,13.96,1.9180000000000001,10.66,0.0,0.0,0.0,18.0,0.0
2907,"Fernández, Junior",R,CH,0.0,0.0,0.0,89.5,13.01,6.09,36.3,6.57,2.5580000000000007,2.19,2.015,1.72,0.0,0.0,0.0,117.0,0.0
2908,"Feyereisen, J.P.",R,CH,0.0,0.0,0.0,87.6,14.88,2.64,25.3,5.9,-3.2169999999999996,-1.66,-0.8519999999999999,-0.44,0.0,0.0,0.0,194.0,0.0
2909,"Fiers, Mike",R,CH,0.0,0.0,0.0,81.4,17.15,7.4,27.1,5.45,3.697,21.75,1.598,9.4,0.0,0.0,0.0,17.0,0.0
2910,"Finnegan, Kyle",R,FS,0.0,0.0,0.0,87.5,10.0,6.14,36.7,6.63,2.4120000000000004,1.64,3.124,2.13,0.0,0.0,0.0,0.0,147.0
2911,"Flaa, Jay",R,CH,0.0,0.0,0.0,84.4,5.41,2.61,20.8,6.1,-0.28700000000000003,-2.05,-0.12100000000000001,-0.86,0.0,0.0,0.0,14.0,0.0
2912,"Flaherty, Jack",R,CH,0.0,0.0,0.0,84.5,11.1,7.23,42.6,6.68,2.4299999999999997,10.12,1.6280000000000001,6.78,0.0,0.0,0.0,24.0,0.0
2913,"Flexen, Chris",R,CH,0.0,0.0,0.0,82.7,12.22,9.6,15.6,5.98,-5.485,-1.27,4.992,1.16,0.0,0.0,0.0,431.0,0.0
2914,"Floro, Dylan",R,CH,0.0,0.0,0.0,86.4,16.69,2.82,49.9,6.28,8.202,3.18,11.338,4.39,0.0,0.0,0.0,258.0,0.0
2915,"Foley, Jason",R,CH,0.0,0.0,0.0,90.0,15.44,5.64,36.9,6.65,-0.229,-3.82,-0.078,-1.3,0.0,0.0,0.0,6.0,0.0
2916,"Foltynewicz, Mike",R,CH,0.0,0.0,0.0,85.3,14.0,11.89,35.5,6.23,10.203,3.61,8.378,2.96,0.0,0.0,0.0,283.0,0.0
2917,"Foster, Matt",R,CH,0.0,0.0,0.0,84.3,10.06,12.8,23.9,6.0,5.463,3.33,4.569,2.79,0.0,0.0,0.0,164.0,0.0
2918,"Frankoff, Seth",R,CH,0.0,0.0,0.0,84.5,15.94,7.51,43.5,6.17,0.7480000000000001,1.5599999999999998,1.9249999999999998,4.01,0.0,0.0,0.0,48.0,0.0
2919,"Frías, Luis",R,CH,0.0,0.0,0.0,90.0,10.41,3.42,30.9,6.18,-0.375,-9.38,0.45499999999999996,11.37,0.0,0.0,0.0,4.0,0.0
2920,"Fulmer, Carson",R,CH,0.0,0.0,0.0,86.9,14.09,6.22,33.4,6.24,1.6089999999999998,2.4,0.9450000000000001,1.41,0.0,0.0,0.0,67.0,0.0
2921,"Fulmer, Michael",R,CH,0.0,0.0,0.0,88.1,12.63,5.54,39.7,6.41,1.5559999999999998,1.18,3.11,2.36,0.0,0.0,0.0,132.0,0.0
2922,"Funkhouser, Kyle",R,CH,0.0,0.0,0.0,88.9,14.02,6.4,33.0,6.45,0.05500000000000004,0.06,-0.33699999999999997,-0.37,0.0,0.0,0.0,92.0,0.0
2923,"Gallegos, Giovanny",R,CH,0.0,0.0,0.0,87.1,11.39,14.91,36.8,5.71,2.156,3.85,3.8200000000000003,6.82,0.0,0.0,0.0,56.0,0.0
2924,"Gallen, Zac",R,CH,0.0,0.0,0.0,86.1,12.66,3.55,47.3,6.63,7.385,2.11,5.234,1.5,0.0,0.0,0.0,350.0,0.0
2925,"Gant, John",R,CH,0.0,0.0,0.0,80.1,12.81,6.58,38.7,6.36,8.825000000000001,1.9899999999999998,6.33,1.43,0.0,0.0,0.0,444.0,0.0
2926,"Garcia, Bryan",R,CH,0.0,0.0,0.0,85.8,17.1,6.53,44.1,6.03,5.49,4.22,4.301,3.31,0.0,0.0,0.0,130.0,0.0
2927,"Garcia, Luis",R,CH,0.0,0.0,0.0,83.4,16.15,9.78,29.0,6.09,5.096,1.85,2.8899999999999997,1.05,0.0,0.0,0.0,276.0,0.0
2928,"García, Deivi",R,CH,0.0,0.0,0.0,82.5,15.35,12.35,22.7,6.62,0.49400000000000016,1.65,2.128,7.09,0.0,0.0,0.0,30.0,0.0
2929,"García, Edgar",R,CH,0.0,0.0,0.0,88.0,11.78,6.57,35.2,6.46,1.653,7.87,1.466,6.98,0.0,0.0,0.0,21.0,0.0
2930,"García, Luis",R,FS,0.0,0.0,0.0,88.7,6.38,3.24,37.8,6.55,-1.0760000000000003,-1.82,1.8290000000000002,3.1,0.0,0.0,0.0,0.0,59.0
2931,"García, Robel",R,CH,0.0,0.0,0.0,81.6,12.12,13.92,29.9,4.6,-0.004,-0.4,0.058,5.8,0.0,0.0,0.0,1.0,0.0
2932,"García, Rony",R,CH,0.0,0.0,0.0,86.3,12.12,4.92,48.1,5.7,0.48400000000000015,16.13,0.532,17.73,0.0,0.0,0.0,3.0,0.0
2933,"García, Yimi",R,CH,0.0,0.0,0.0,88.6,17.71,2.13,46.6,5.86,-1.997,-3.33,-0.849,-1.4199999999999997,0.0,0.0,0.0,60.0,0.0
2934,"Garza Jr., Ralph",R,CH,0.0,0.0,0.0,83.9,15.63,9.34,24.9,6.16,-1.3490000000000002,-3.2900000000000005,0.233,0.57,0.0,0.0,0.0,41.0,0.0
2935,"Garza, Justin",R,CH,0.0,0.0,0.0,85.0,15.27,7.07,35.9,5.72,0.19299999999999998,0.47,1.716,4.19,0.0,0.0,0.0,41.0,0.0
2936,"Gausman, Kevin",R,CH,0.0,0.0,0.0,83.6,12.15,3.58,41.78,6.49,8.71,4.84,9.003,5.0,0.0,0.0,0.0,180.0,0.0
2937,"Gausman, Kevin",R,FS,0.0,0.0,0.0,83.6,12.15,3.58,41.78,6.49,-29.597,-2.83,-18.109,-1.73,0.0,0.0,0.0,0.0,1044.0
2938,"Germán, Domingo",R,CH,0.0,0.0,0.0,86.5,17.55,7.78,33.3,6.21,13.741000000000001,3.9,13.145999999999999,3.73,0.0,0.0,0.0,352.0,0.0
2939,"Gibaut, Ian",R,CH,0.0,0.0,0.0,84.2,13.74,9.25,25.3,6.75,3.985,12.08,2.257,6.84,0.0,0.0,0.0,33.0,0.0
2940,"Gibson, Kyle",R,CH,0.0,0.0,0.0,84.8,14.5,4.14,35.8,6.63,5.693999999999999,1.4799999999999998,9.586,2.5,0.0,0.0,0.0,384.0,0.0
2941,"Gil, Luis",R,CH,0.0,0.0,0.0,92.3,15.64,8.03,46.3,6.92,1.497,3.84,2.4579999999999997,6.3,0.0,0.0,0.0,39.0,0.0
2942,"Gilbert, Logan",R,CH,0.0,0.0,0.0,79.8,14.15,5.17,41.1,7.19,1.9100000000000001,1.16,5.951,3.6299999999999994,0.0,0.0,0.0,164.0,0.0
2943,"Ginkel, Kevin",R,CH,0.0,0.0,0.0,84.8,15.36,13.8,38.7,6.95,-0.015,-0.75,-0.0020000000000000018,-0.1,0.0,0.0,0.0,2.0,0.0
2944,"Giolito, Lucas",R,CH,0.0,0.0,0.0,81.5,10.2,12.86,27.8,6.7,19.117,2.03,27.685,2.95,0.0,0.0,0.0,940.0,0.0
2945,"Givens, Mychal",R,CH,0.0,0.0,0.0,82.3,8.9,-2.1,51.4,5.69,6.295,1.91,11.907,3.62,0.0,0.0,0.0,329.0,0.0
2946,"Glasnow, Tyler",R,CH,0.0,0.0,0.0,91.5,12.19,9.07,32.4,7.36,5.042,14.83,5.631,16.56,0.0,0.0,0.0,34.0,0.0
2947,"Godley, Zack",R,CH,0.0,0.0,0.0,83.9,13.44,-3.84,40.4,5.9,0.001,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2948,"Gonsolin, Tony",R,FS,0.0,0.0,0.0,83.3,11.69,4.56,18.9,5.94,-10.093,-4.69,-1.6660000000000001,-0.77,0.0,0.0,0.0,0.0,215.0
2949,"Gonzalez, Romy",R,CH,0.0,0.0,0.0,80.2,9.9,17.4,22.3,4.7,-0.011,-0.55,0.065,3.25,0.0,0.0,0.0,2.0,0.0
2950,"González, Chi Chi",R,CH,0.0,0.0,0.0,84.3,12.02,5.03,32.4,5.88,-0.3060000000000006,-0.19,2.0140000000000002,1.27,0.0,0.0,0.0,159.0,0.0
2951,"Goudeau, Ashton",R,CH,0.0,0.0,0.0,85.1,11.08,9.06,37.2,6.45,5.4430000000000005,4.39,5.162,4.16,0.0,0.0,0.0,124.0,0.0
2952,"Graveman, Kendall",R,CH,0.0,0.0,0.0,89.6,13.47,6.35,27.3,6.44,4.052,6.75,2.0429999999999997,3.4,0.0,0.0,0.0,60.0,0.0
2953,"Gray, Jon",R,CH,0.0,0.0,0.0,87.6,11.65,7.47,35.2,6.43,7.936,3.91,2.2710000000000004,1.12,0.0,0.0,0.0,203.0,0.0
2954,"Gray, Josiah",R,CH,0.0,0.0,0.0,89.2,14.14,12.16,38.3,5.58,1.53,3.92,1.9559999999999997,5.02,0.0,0.0,0.0,39.0,0.0
2955,"Gray, Sonny",R,CH,0.0,0.0,0.0,88.1,12.22,9.13,17.8,6.57,4.957,7.08,2.85,4.07,0.0,0.0,0.0,70.0,0.0
2956,"Greene, Conner",R,CH,0.0,0.0,0.0,84.8,15.83,7.97,31.6,6.47,1.7449999999999999,4.36,1.063,2.66,0.0,0.0,0.0,40.0,0.0
2957,"Greene, Shane",R,CH,0.0,0.0,0.0,86.0,12.95,-0.33,31.8,5.56,-1.3010000000000002,-3.5200000000000005,1.006,2.72,0.0,0.0,0.0,37.0,0.0
2958,"Greinke, Zack",R,CH,0.0,0.0,0.0,86.4,12.77,4.46,25.0,5.91,-0.944000000000001,-0.17,-5.562,-0.98,0.0,0.0,0.0,569.0,0.0
2959,"Gsellman, Robert",R,CH,0.0,0.0,0.0,84.8,15.48,8.05,28.3,6.35,1.0939999999999996,1.56,1.0020000000000002,1.43,0.0,0.0,0.0,70.0,0.0
2960,"Guerra, Deolis",R,CH,0.0,0.0,0.0,81.7,13.14,6.59,25.0,7.2,5.748,1.7099999999999997,10.131,3.02,0.0,0.0,0.0,336.0,0.0
2961,"Guerra, Javy",R,CH,0.0,0.0,0.0,82.6,7.35,13.2,8.4,6.12,0.906,22.65,0.854,21.35,0.0,0.0,0.0,4.0,0.0
2962,"Guerra, Junior",R,FS,0.0,0.0,0.0,84.1,10.32,5.92,29.9,6.47,-7.236000000000001,-3.73,-1.162,-0.6,0.0,0.0,0.0,0.0,194.0
2963,"Guilmet, Preston",R,FS,0.0,0.0,0.0,80.9,4.41,0.7,24.0,5.57,-0.09900000000000003,-0.66,0.09099999999999997,0.61,0.0,0.0,0.0,0.0,15.0
2964,"Gutierrez, Vladimir",R,CH,0.0,0.0,0.0,81.4,12.77,9.18,38.1,6.71,7.478000000000001,3.34,8.714,3.89,0.0,0.0,0.0,224.0,0.0
2965,"Guzman, Jorge",R,CH,0.0,0.0,0.0,87.4,15.74,7.5,48.7,6.25,0.3379999999999999,2.25,0.359,2.39,0.0,0.0,0.0,15.0,0.0
2966,"Hale, David",R,CH,0.0,0.0,0.0,82.7,12.52,8.68,34.5,6.61,-0.15400000000000014,-0.14,0.4359999999999999,0.39,0.0,0.0,0.0,112.0,0.0
2967,"Hanhold, Eric",R,CH,0.0,0.0,0.0,91.0,12.34,4.94,37.3,6.32,-0.5509999999999999,-1.67,0.786,2.38,0.0,0.0,0.0,33.0,0.0
2968,"Harvey, Hunter",R,CH,0.0,0.0,0.0,90.6,14.04,8.74,41.6,6.17,0.0070000000000000825,0.07,-0.361,-3.6100000000000003,0.0,0.0,0.0,10.0,0.0
2969,"Harvey, Matt",R,CH,0.0,0.0,0.0,85.3,14.49,11.42,36.4,6.11,7.303,2.75,8.076,3.04,0.0,0.0,0.0,266.0,0.0
